"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"305","1418438_at","Fabp2","14079","fatty acid binding protein 2, intestinal",1.12147021665538,10.5729130277748,5.26025539705792,2.41899814220058e-05,0.00177220411513123,2.59207012497802
"478","1420515_a_at","Pglyrp2","57757","peptidoglycan recognition protein 2",-0.923182111320466,9.16106377756442,-5.26183382278828,2.40959007544599e-05,0.00177220411513123,2.5958781392914
"763","1424504_at","Rab22a","19334","RAB22A, member RAS oncogene family",1.11702778669066,5.6917768619194,5.23353833966317,2.58400033745898e-05,0.00184906256706076,2.52759243376485
"661","1423257_at","Cyp4a14","13119","cytochrome P450, family 4, subfamily a, polypeptide 14",4.5822028701563,8.78244592234104,5.19228873195901,2.86139923856128e-05,0.00190525048570828,2.42796460781367
"1067","1428022_at","Obp2a","227627","odorant binding protein 2A",2.70631633439597,4.78191708524936,5.16907089332962,3.03058575889216e-05,0.00190525048570828,2.3718481503296
"1171","1428988_at","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",1.54368319632545,9.25956209653146,5.19486536442896,2.8432217739458e-05,0.00190525048570828,2.43419048255762
"2026","1441098_at","Pnldc1","240023","poly(A)-specific ribonuclease (PARN)-like domain containing 1",1.32009238615532,5.14217353429956,5.17565421882095,2.98161189581525e-05,0.00190525048570828,2.38776256620874
"2116","1443825_x_at","Spaca3","75622","sperm acrosome associated 3",0.896368344853377,4.15745607849902,5.17187379235647,3.00963618831722e-05,0.00190525048570828,2.37862409903685
"2161","1444790_at","Hsbp1l1","66255","heat shock factor binding protein 1-like 1",-2.26707575335456,4.71305279035409,-5.16861121486957,3.03403554760175e-05,0.00190525048570828,2.37073684942939
"2551","1451903_at","Kynu","70789","kynureninase",-0.955210876308006,5.68297921767374,-5.14743990622914,3.19729690905429e-05,0.00196761651783201,2.31954246350813
"375","1419095_a_at","Apom","55938","apolipoprotein M",-0.843073393520882,12.2077417624959,-5.11099558066658,3.49940438055093e-05,0.00211130730959906,2.23136563691707
"489","1420656_at","Abcg8","67470","ATP binding cassette subfamily G member 8",1.13520860831522,8.30977853863412,5.09777782766025,3.61596249503137e-05,0.00213967626869452,2.1993701845821
"138","1417017_at","Cyp17a1","13074","cytochrome P450, family 17, subfamily a, polypeptide 1",-1.75306486584348,7.07481951741867,-5.0735317907912,3.84005867921203e-05,0.00222940765206329,2.14065919468659
"459","1420013_s_at","Lss","16987","lanosterol synthase",-1.51584040314636,8.15808980555214,-5.05711108159186,3.99974096532518e-05,0.00223767326369192,2.1008828154795
"2545","1451828_a_at","Acsl4","50790","acyl-CoA synthetase long-chain family member 4",-1.35527272799557,6.23403143131317,-5.06121400679849,3.95922494339736e-05,0.00223767326369192,2.11082249898772
"2728","1454671_at","Insig1","231070","insulin induced gene 1",-1.35822046156016,11.3480261108123,-5.04744179225311,4.09688696311262e-05,0.00225109306883885,2.07745544613089
"1756","1437341_x_at","Cnp","12799","2',3'-cyclic nucleotide 3' phosphodiesterase",-1.08718227947659,8.70070348795944,-4.99222874956426,4.6990221678629e-05,0.00253664758079195,1.9436130409835
"701","1423797_at","Aacs","78894","acetoacetyl-CoA synthetase",-2.00083176793558,7.55084072146825,-4.94469113211252,5.28854304451379e-05,0.00279083846774873,1.82829167549328
"1649","1436404_at","Tlcd1","68385","TLC domain containing 1",-0.976366628258601,6.66262629196093,-4.9399487301425,5.3512989794337e-05,0.00279083846774873,1.8167832109193
"416","1419504_at","Mogat1","68393","monoacylglycerol O-acyltransferase 1",1.56220710880574,4.5057774582084,4.91540859954998,5.6882261813633e-05,0.00291217130402232,1.75722092178989
"1578","1435517_x_at","Ralb","64143","v-ral simian leukemia viral oncogene B",-1.00962429082241,6.52496682196677,-4.9094482747758,5.77323527934227e-05,0.00291217130402232,1.74275187779611
"1541","1435254_at","Plxnb1","235611","plexin B1",-1.38986815114483,6.63478341923667,-4.8863471524905,6.11498167253191e-05,0.0030348062268356,1.68666385574848
"1115","1428586_at","Tmem41b","233724","transmembrane protein 41B",-1.13764726455039,5.97321571720661,-4.86651996018524,6.42449850515341e-05,0.00312042087475748,1.63851444141795
"1698","1436838_x_at","Cotl1","72042","coactosin-like 1 (Dictyostelium)",-1.24119646247977,7.85653225317751,-4.86242809510283,6.49031316166651e-05,0.00312042087475748,1.62857643431709
"2404","1450109_s_at","Abcc2","12780","ATP-binding cassette, sub-family C (CFTR/MRP), member 2",0.872237191945299,10.3032899860744,4.82669180172177,7.09473036630222e-05,0.00335853620570953,1.54176831342624
"203","1417695_a_at","Soat1","20652","sterol O-acyltransferase 1",-1.1563611608561,4.93551406951633,-4.80636538680367,7.46346299604748e-05,0.00347955691497547,1.49238235084279
"879","1425645_s_at","Cyp2b10","13088","cytochrome P450, family 2, subfamily b, polypeptide 10",1.54491633211661,4.58217646838211,4.77644743371558,8.04154834495556e-05,0.00363464571894519,1.41968089272351
"1830","1438169_a_at","Frmd4b","232288","FERM domain containing 4B",-1.16543760651238,10.283457106792,-4.77002355611118,8.17142933365221e-05,0.00363464571894519,1.40406915088905
"1855","1438450_at","Lin7a","108030","lin-7 homolog A (C. elegans)",-0.917524901042312,6.69313910141274,-4.75966692842134,8.38527956763005e-05,0.00363464571894519,1.3788987759526
"2245","1448261_at","Cdh1","12550","cadherin 1",-1.3316206095076,9.05407562707408,-4.75959734037641,8.38673532808282e-05,0.00363464571894519,1.37872964773469
"2888","1456169_at","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-1.22803738942497,7.90863078492688,-4.77302075312454,8.11057023843307e-05,0.00363464571894519,1.411353203288
"177","1417382_at","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",0.912468126190396,9.87189419501362,4.74996495658374,8.59071240859072e-05,0.00367133640017134,1.35531843108408
"23","1415984_at","Acadm","11364","acyl-Coenzyme A dehydrogenase, medium chain",0.831376727921963,11.7585454142933,4.73427426973717,8.93371121133906e-05,0.00376562046538223,1.31718087141253
"936","1426526_s_at","Ovgp1","12659","oviductal glycoprotein 1",0.997457463815098,3.50411697993275,4.71848912072067,9.29266132682452e-05,0.00382069521214883,1.27881181981746
"2540","1451803_a_at","Vegfb","22340","vascular endothelial growth factor B",-0.880086525854411,6.59509430948534,-4.71762553801388,9.31271176181872e-05,0.00382069521214883,1.27671265841533
"1100","1428461_at","Ppp2r5e","26932","protein phosphatase 2, regulatory subunit B', epsilon",-0.946116379968671,7.70416840789584,-4.69831429455511,9.77260181576393e-05,0.00395661786672442,1.22977070095617
"593","1422493_at","Cpox","12892","coproporphyrinogen oxidase",1.03271558930277,7.8260889180361,4.66196687112551,0.000107009666035198,0.00427621743364031,1.14141415103858
"2452","1450884_at","Cd36","12491","CD36 molecule",1.70429096524448,5.36749469662411,4.63216178048356,0.000115279281032597,0.0045476198427859,1.06896176890013
"716","1423959_at","Ropn1l","252967","ropporin 1-like",-1.05981724603248,7.71197697456634,-4.6147182049481,0.000120413458216597,0.00466393690580008,1.02656022581518
"2885","1456125_a_at","Dynll1","56455","dynein light chain LC8-type 1",-1.05304781351192,9.49130792347091,-4.61191607579274,0.000121259328067601,0.00466393690580008,1.01974902358752
"336","1418737_at","Nudt2","66401","nudix (nucleoside diphosphate linked moiety X)-type motif 2",-0.712692695072024,8.19464896754926,-4.60617866899177,0.00012300989639978,0.00467285742249535,1.00580314029159
"1057","1427943_at","Acyp2","75572","acylphosphatase 2, muscle type",0.95144448254441,6.30480979134281,4.5679769381136,0.000135329763360584,0.00507816685195751,0.912953776452389
"94","1416661_at","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",1.27191053561697,7.40861792261383,4.54910249270861,0.000141865700835429,0.00520638583512937,0.867085540127856
"3004","1459141_at","1810008I18Rik","100503969","RIKEN cDNA 1810008I18 gene",-1.60344518425241,9.50732091512257,-4.54835550205367,0.000142130780029531,0.00520638583512937,0.865270321992406
"1155","1428859_at","Paox","212503","polyamine oxidase (exo-N4-amino)",-0.917102923040424,8.77547625165055,-4.53186914493109,0.000148109158713912,0.00536155154544362,0.825209969714329
"2156","1444518_at","Acox1","11430","acyl-Coenzyme A oxidase 1, palmitoyl",1.9342866318451,7.36827022546462,4.52032807374829,0.000152443489678247,0.00545428625279031,0.797168889108879
"1134","1428739_at","Enho","69638","energy homeostasis associated",-2.53001615574231,7.31932348984592,-4.48919009233781,0.000164781670036787,0.00582796780118613,0.721526314514461
"889","1425774_at","Srrm4","68955","serine/arginine repetitive matrix 4",-0.856128859218007,4.32541958464515,-4.47068771710685,0.000172581436166479,0.00596666380993545,0.676589023071557
"2571","1452151_at","Gramd4","223752","GRAM domain containing 4",-0.985744579934424,5.85431819767885,-4.47087591510248,0.000172500269808941,0.00596666380993545,0.677046064189341
"2426","1450643_s_at","Acsl1","14081","acyl-CoA synthetase long-chain family member 1",1.12994326262032,10.6990911179946,4.46615851414732,0.00017454636435739,0.00596754625697432,0.665590064806509
"2397","1450035_a_at","Prpf40a","56194","pre-mRNA processing factor 40A",1.25760306207816,6.90722404698427,4.45955846908461,0.000177449833078434,0.00600014435584991,0.649563096324325
"2947","1457249_at","Ubap2l","74383","ubiquitin-associated protein 2-like",-1.08254767436188,4.09876241192325,-4.44624073662032,0.000183456433791851,0.00613582007366876,0.617227001561691
"2223","1447854_s_at","H2bc21","319190","H2B clustered histone 21",-1.06272294397882,5.22368837785355,-4.43420050888237,0.000189061664417966,0.00625529829477508,0.587997012901245
"2860","1455905_at","2610507B11Rik","72503","RIKEN cDNA 2610507B11 gene",1.29521197104767,7.08250741697768,4.42686264536712,0.0001925613921716,0.00630331280544695,0.570185015605978
"174","1417370_at","Tff3","21786","trefoil factor 3, intestinal",-2.48530363006659,6.93497379420915,-4.39912930486542,0.000206383509165566,0.00630644410947229,0.502880184477907
"240","1417879_at","Nenf","66208","neuron derived neurotrophic factor",-0.909582508134554,6.52756505727502,-4.41217386204448,0.00019976283841705,0.00630644410947229,0.534534332819526
"429","1419603_at","Ifi204","15951","interferon activated gene 204",-0.88310771779717,4.16245436263445,-4.39792855420952,0.000207003852797108,0.00630644410947229,0.499966711728227
"978","1426989_at","Clstn3","232370","calsyntenin 3",0.932669117196295,6.92428373430483,4.41060089323723,0.000200549796744787,0.00630644410947229,0.530717039231654
"1036","1427488_a_at","Birc6","12211","baculoviral IAP repeat-containing 6",1.00773592817803,4.251023167554,4.41145371893935,0.000200122743191905,0.00630644410947229,0.532786673586682
"1927","1439406_x_at","Fars2","69955","phenylalanine-tRNA synthetase 2 (mitochondrial)",-0.882852760532447,7.21349837707796,-4.40987067476355,0.000200916178247095,0.00630644410947229,0.528944966627556
"2970","1457721_at","Ppara","19013","peroxisome proliferator activated receptor alpha",0.853331100846287,9.34910743188327,4.40394247867492,0.000203915470044925,0.00630644410947229,0.514559250123406
"295","1418337_at","Rpia","19895","ribose 5-phosphate isomerase A",-1.23193708851435,6.74013572862204,-4.38236590818666,0.000215214546416245,0.00649230548355673,0.462210474508859
"87","1416528_at","Sh3bgrl3","73723","SH3 domain binding glutamic acid-rich protein-like 3",-0.896637769742732,6.57760561259128,-4.34191853537461,0.000238107522901951,0.00704477738432024,0.36412480477896
"2467","1451022_at","Lrp6","16974","low density lipoprotein receptor-related protein 6",0.861825771561641,5.74405113239545,4.34281301835848,0.000237575868291297,0.00704477738432024,0.366293227379568
"43","1416166_a_at","Prdx4","53381","peroxiredoxin 4",-1.104016215138,9.7087282633392,-4.32789285652233,0.000246600967106318,0.00709150631575832,0.330127994188976
"730","1424133_at","Tmem98","103743","transmembrane protein 98",0.789507059269838,7.00669676592066,4.33100136605623,0.000244692858804859,0.00709150631575832,0.337661962995858
"2744","1454799_at","Gpat3","231510","glycerol-3-phosphate acyltransferase 3",1.3946566855893,5.46787188262103,4.32992401422637,0.000245352499736155,0.00709150631575832,0.335050780586512
"376","1419103_a_at","Abhd6","66082","abhydrolase domain containing 6",0.855909947128973,8.74474676644407,4.31354776549633,0.000255600616545587,0.00728225089917382,0.295366009210377
"799","1424778_at","Reep3","28193","receptor accessory protein 3",1.16870891620578,8.61919488603771,4.29419397330457,0.000268263901835132,0.00750407296315182,0.24848185383913
"2652","1452973_at","Ppm1k","243382","protein phosphatase 1K (PP2C domain containing)",1.10130141630041,9.67466879247694,4.29534163974429,0.000267495824092426,0.00750407296315182,0.251261546658217
"1895","1439019_at","Fras1","231470","Fraser extracellular matrix complex subunit 1",-1.01287988534847,4.10839749111882,-4.27293377562264,0.000282896711769304,0.00784210073976709,0.197000814690131
"2110","1443695_at","Habp2","226243","hyaluronic acid binding protein 2",-0.74530535550031,6.96687984996161,-4.24743346355533,0.000301500858342437,0.00828319768856856,0.135283857912084
"1662","1436519_a_at","Ldah","68832","lipid droplet associated hydrolase",1.07049509904765,7.52740461283743,4.24260374198334,0.000305159387402498,0.00830951712422553,0.123598804001503
"660","1423256_a_at","Atp6v1g1","66290","ATPase, H+ transporting, lysosomal V1 subunit G1",-0.746277472643888,10.922043710506,-4.22747791135078,0.000316905819137215,0.00833435218363428,0.087011972225044
"748","1424350_s_at","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",1.10014474122539,7.7399139531078,4.22851443780302,0.000316086693033769,0.00833435218363428,0.0895187277309546
"2498","1451409_at","Cdpf1","72355","cysteine rich, DPF motif domain containing 1",-0.862017876716033,6.39220641745114,-4.23013350484875,0.000314811425312171,0.00833435218363428,0.0934344377003669
"2955","1457403_at","9130409I23Rik","619326","RIKEN cDNA 9130409I23 gene",1.97759672995019,7.06299585340035,4.23048468060427,0.00031453549664662,0.00833435218363428,0.0942837758656054
"2199","1446928_at","Dnajc17","69408","DnaJ heat shock protein family (Hsp40) member C17",-0.719781891982041,8.29610321596225,-4.21149218433381,0.000329809733638235,0.00860020805427839,0.048359954632514
"2835","1455621_at","Zfp870","240066","zinc finger protein 870",-0.991391830053195,3.90859680291175,-4.19926628176565,0.000340030533962691,0.00879221809246387,0.0188094623355068
"3076","1460729_at","Rock1","19877","Rho-associated coiled-coil containing protein kinase 1",1.05258134632837,6.34819105062424,4.19560027419944,0.000343156301441272,0.00879909949612327,0.00995041705385269
"788","1424687_at","Heatr6","217026","HEAT repeat containing 6",1.14932664646666,4.37025403223008,4.1898870072118,0.0003480847409667,0.00882806594013995,-0.00385418486099987
"1869","1438606_a_at","Clic4","29876","chloride intracellular channel 4 (mitochondrial)",-0.733616439074627,9.26883546463966,-4.18766089977233,0.000350024063924951,0.00882806594013995,-0.00923241248563045
"1118","1428636_at","Steap2","74051","six transmembrane epithelial antigen of prostate 2",-1.17756880378213,5.80519137651974,-4.15433055717788,0.000380379478595308,0.00951567199705497,-0.089718074231893
"1622","1436050_x_at","Hes6","55927","hairy and enhancer of split 6",-0.847896756932062,9.49584602555224,-4.14190341532647,0.000392355601053787,0.009688854223552,-0.11970719234054
"2383","1449818_at","Abcb4","18670","ATP-binding cassette, sub-family B (MDR/TAP), member 4",0.734060830763074,10.6190023713345,4.14063398819887,0.000393599862835229,0.009688854223552,-0.122769941456249
"2920","1456625_at","Aasdhppt","67618","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase",-0.889041699522646,5.45485235050121,-4.12968056154612,0.000404500392733788,0.00987815641620527,-0.149192383846573
"202","1417689_a_at","Pdzk1ip1","67182","PDZK1 interacting protein 1",-1.80666329247566,6.67066064737076,-4.1199469660583,0.00041443847225951,0.00995392039644236,-0.172664781848371
"1177","1429049_at","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.824112827580781,7.08121988930038,-4.11527769166553,0.000419291582102973,0.00995392039644236,-0.183922105365454
"2698","1453685_at","Nudt7","67528","nudix (nucleoside diphosphate linked moiety X)-type motif 7",-0.747438259413648,6.6829720160448,-4.11408274534762,0.00042054262318411,0.00995392039644236,-0.186802776139329
"2859","1455901_at","Chpt1","212862","choline phosphotransferase 1",0.954964170113907,8.98903123124195,4.12267494545043,0.000411628963651948,0.00995392039644236,-0.166087027726203
"320","1418595_at","Plin4","57435","perilipin 4",1.50032289793379,5.07663329169751,4.09092702560968,0.000445530863682347,0.010027719301871,-0.242602465403855
"931","1426485_at","Ubxn4","67812","UBX domain protein 4",1.27078800576096,9.63646345997134,4.085141248936,0.000452001410108508,0.010027719301871,-0.256538098204365
"986","1427052_at","Acacb","100705","acetyl-Coenzyme A carboxylase beta",-1.53389715661444,8.6046480700361,-4.0997947728722,0.000435791693216043,0.010027719301871,-0.221238349562602
"1103","1428484_at","Osbpl3","71720","oxysterol binding protein-like 3",0.974792626297565,3.43059411388439,4.08514838171079,0.000451993375970745,0.010027719301871,-0.256520919868759
"1224","1429533_at","Immt","76614","inner membrane protein, mitochondrial",0.915445108930358,5.63050652515847,4.09085956930826,0.000445605771149536,0.010027719301871,-0.242764956438015
"1707","1436905_x_at","Laptm5","16792","lysosomal-associated protein transmembrane 5",-1.16428005239258,7.50643886303961,-4.08426373735325,0.000452990894689653,0.010027719301871,-0.25865143589779
"1886","1438842_at","Mtch2","56428","mitochondrial carrier 2",1.0879537008305,3.78178539482414,4.09546265494257,0.000440522816446617,0.010027719301871,-0.231676045579635
"2563","1452071_at","Slc4a4","54403","solute carrier family 4 (anion exchanger), member 4",0.905774819117244,7.64209572011548,4.09661108812589,0.00043926366132588,0.010027719301871,-0.228909185465252
"2675","1453263_at","Naa35","78689","N(alpha)-acetyltransferase 35, NatC auxiliary subunit",1.05989906415591,5.33420329186514,4.0920101465828,0.000444329813059644,0.010027719301871,-0.239993356398679
"2560","1452011_a_at","Uxs1","67883","UDP-glucuronate decarboxylase 1",-0.878213094902168,7.26734813866259,-4.07414491669852,0.000464557472361497,0.0102103095889738,-0.283016310159858
"405","1419435_at","Aox1","11761","aldehyde oxidase 1",0.869712402357647,9.61487267354933,4.06721545812848,0.000472647032496468,0.010314432049586,-0.29969666430506
"1258","1430388_a_at","Sulf2","72043","sulfatase 2",0.985564578742435,5.69021711612125,4.05997922458025,0.000481243986047,0.0104280827117368,-0.317111131176943
"3046","1460273_a_at","Naip2","17948","NLR family, apoptosis inhibitory protein 2",-0.856855190742961,5.47557157439015,-4.04598916872156,0.000498307160779,0.0107223156203985,-0.350766290658004
"1033","1427472_a_at","C8b","110382","complement component 8, beta polypeptide",-0.908222642620828,10.3098382712833,-4.03640079749889,0.000510347072854906,0.0108362029126398,-0.373822589045886
"2671","1453196_a_at","Oasl2","23962","2'-5' oligoadenylate synthetase-like 2",-0.899624239351522,4.07798738299573,-4.03616772899569,0.000510643296175744,0.0108362029126398,-0.374382925711098
"785","1424674_at","Slc39a6","106957","solute carrier family 39 (metal ion transporter), member 6",-0.982890240997472,5.35100066700795,-4.03138823954091,0.000516755634745869,0.010890801973377,-0.38587255768557
"2557","1451989_a_at","Mapre2","212307","microtubule-associated protein, RP/EB family, member 2",-0.954413110433913,7.95028737695692,-4.02568555544877,0.000524143618381461,0.0109713599575494,-0.399578784958076
"3019","1459894_at","Iqgap2","544963","IQ motif containing GTPase activating protein 2",0.892386622900423,10.1685384823813,4.02147655472907,0.000529663587548579,0.0110119922897769,-0.409693078236121
"2630","1452717_at","Slc25a24","229731","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24",-0.787979833379722,5.06191987759195,-4.01494666893752,0.000538341607784686,0.0111172961553925,-0.425381248215034
"1494","1434770_at","Iqcb1","320299","IQ calmodulin-binding motif containing 1",-0.844705106954259,4.5576816989803,-3.98198489812796,0.000584344925113155,0.0119074790369085,-0.504510636173047
"1599","1435748_at","Gda","14544","guanine deaminase",0.736758710554062,8.32903791319775,3.98205396221376,0.000584244575490146,0.0119074790369085,-0.504344948610509
"1350","1433443_a_at","Hmgcs1","208715","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1",-1.20493054147499,12.1369264333253,-3.96292473049826,0.000612701898321224,0.0124031825074632,-0.550218469542164
"397","1419382_a_at","Dhrs4","28200","dehydrogenase/reductase (SDR family) member 4",0.805543459347422,9.07905466215507,3.95608076034939,0.000623213132388969,0.0125044796032571,-0.56662184126465
"2756","1454891_at","Cds2","110911","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2",-0.912633243240886,5.91365458734281,-3.95439237291462,0.00062583355830406,0.0125044796032571,-0.570667760135136
"1545","1435312_at","Paqr7","71904","progestin and adipoQ receptor family member VII",1.09657762603397,6.00706336532791,3.9353643933771,0.000656130299617247,0.0130252447220792,-0.616244210003804
