"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2602","1452378_at","Malat1","72289","metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)",-1.35030078054899,6.40756153985679,-4.31886402394931,0.000252227773375839,0.032337702444894,0.558131419836078
"286","1418265_s_at","Irf2","16363","interferon regulatory factor 2",-0.727964890404939,8.10648406995406,-4.29054687829126,0.00027071935580304,0.0324561004254323,0.493165962880149
"404","1419430_at","Cyp26a1","13082","cytochrome P450, family 26, subfamily a, polypeptide 1",2.2431640118961,8.44354329136984,4.28536429902809,0.000274247192415092,0.0324561004254323,0.481277932048882
"806","1424861_at","D930016D06Rik","100662","RIKEN cDNA D930016D06 gene",-0.966987609853579,5.78552266483773,-4.26031694814196,0.000291953952933844,0.0332719375250903,0.42383252129462
"711","1423891_at","Gstt3","103140","glutathione S-transferase, theta 3",0.882712741155639,8.69284431597234,4.23201103896522,0.000313338989983887,0.0344337168635864,0.35893444430538
"2879","1456074_at","Sdr9c7","70061","4short chain dehydrogenase/reductase family 9C, member 7",-0.732578678716495,7.22425706525034,-4.21478398669697,0.000327110453814288,0.0347075471167781,0.319449447192972
"910","1426153_a_at","Dsg2","13511","desmoglein 2",-0.912460065940809,3.7414645403651,-4.16871628787967,0.000366969179381098,0.0376388054985212,0.213912567617122
"1782","1437638_at","Srrm2","75956","serine/arginine repetitive matrix 2",-1.01580063851713,6.5690800281023,-4.12916044193743,0.000405025397954102,0.0389457234220241,0.123362924526712
"1856","1438459_x_at","Sfpq","71514","splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)",-0.968696402010874,6.00648258735001,-4.1334275908155,0.000400738102934325,0.0389457234220241,0.133127715400502
"216","1417769_at","Psmc6","67089","proteasome (prosome, macropain) 26S subunit, ATPase, 6",-0.977740854421976,6.19915921484279,-4.10252643219992,0.000432834418164782,0.0391715148439128,0.0624345948765708
"2441","1450788_at","Saa1","20208","serum amyloid A 1",-2.86933659843476,10.6955784813631,-4.11113695664224,0.000423642560248104,0.0391715148439128,0.082128289383955
"2633","1452766_at","Tppp","72948","tubulin polymerization promoting protein",-0.943109948977297,4.49722401461475,-4.08467905590372,0.000452522312502556,0.039783175873439,0.0216269996907297
"633","1422917_at","Epha1","13835","Eph receptor A1",-0.886640166471039,6.23926280719418,-4.0605144949574,0.00048060278133352,0.0410781877267567,-0.0335968363867041
"215","1417761_at","Apoa4","11808","apolipoprotein A-IV",1.32074447825299,10.9169121042065,4.0489973804944,0.00049458820645392,0.0411310246286139,-0.0599052951019186
"2118","1443857_at","Hook3","320191","hook microtubule tethering protein 3",-0.743092983188617,5.13653475529091,-4.01090598840452,0.000543781996559767,0.0440320316688001,-0.146858744550869
"1500","1434826_at","Rfesd","218341","Rieske (Fe-S) domain containing",-0.652551069180578,6.20557189965031,-3.93621080787384,0.000654752284438934,0.0506084516889646,-0.317079859204357
"1713","1436934_s_at","Aco2","11429","aconitase 2, mitochondrial",0.535451888514457,9.68673533984818,3.93428399541099,0.000657893424620924,0.0506084516889646,-0.321465262460183
"868","1425514_at","Pik3r1","18708","phosphoinositide-3-kinase regulatory subunit 1",-1.15154300827679,6.73741102966674,-3.91579129786314,0.000688809182822501,0.0516942891596301,-0.363539154151515
"151","1417126_a_at","Rpl22l1","68028","ribosomal protein L22 like 1",-0.679846281308549,10.6039832027857,-3.8800290888831,0.000752727546853038,0.0551462538492095,-0.444822267487261
"2062","1442097_at","Gm32461","102635020","predicted gene, 32461",-0.946568275219876,6.57692426712139,-3.86142159322954,0.000788268678666231,0.0560648639941538,-0.48707001119744
"2461","1450966_at","Crot","74114","carnitine O-octanoyltransferase",-0.683880552719261,11.8832116056311,-3.85460088990422,0.000801707512428589,0.0560648639941538,-0.502548205211917
"1062","1427982_s_at","Syne2","319565","spectrin repeat containing, nuclear envelope 2",-0.843537873404086,5.87109855530378,-3.83163513535699,0.000848641778060588,0.0569215409399113,-0.55463172779974
"1134","1428739_at","Enho","69638","energy homeostasis associated",-1.93090002870439,7.31932348984592,-3.8305355463799,0.000850955763157595,0.0569215409399113,-0.557124176164828
"1294","1431101_a_at","Srd5a1","78925","steroid 5 alpha-reductase 1",0.697436768343407,7.917665375416,3.81663198096854,0.000880757213281796,0.0576614881971933,-0.58862914143965
"221","1417791_a_at","Zfp638","18139","zinc finger protein 638",-0.65838692278858,7.12784757388403,-3.78980432656497,0.000941199883780777,0.0582009862420042,-0.649363854848191
"1395","1433884_at","Syt1","20979","synaptotagmin I",-0.670604896942756,6.5990131107304,-3.78785731010558,0.000945742382872997,0.0582009862420042,-0.653768741876608
"1450","1434401_at","Zcchc2","227449","zinc finger, CCHC domain containing 2",-0.721768435328464,7.75147142192643,-3.80423916082483,0.000908186954350979,0.0582009862420042,-0.616694330999762
"2616","1452504_s_at","Ctbs","74245","chitobiase",-0.725734835100032,6.15874438900272,-3.77863417240007,0.000967555849494616,0.0583758695861751,-0.674629447359577
"259","1418069_at","Apoc2","11813","apolipoprotein C-II",0.668218141667923,12.3062222705832,3.76478566178518,0.00100124307991875,0.0592466337867309,-0.705934362949265
"1243","1430037_at","Snx27","76742","sorting nexin family member 27",-0.626282957671527,5.34779693296304,-3.73252113634391,0.00108427467088207,0.0595770207554308,-0.778785674058533
"1759","1437395_at","Tut4","230594","terminal uridylyl transferase 4",-0.581957368449602,7.05018075893103,-3.74762107379833,0.00104460400025506,0.0595770207554308,-0.744705745472213
"2150","1444437_at","Usp34","17847","ubiquitin specific peptidase 34",-0.938878328805858,3.94650118817912,-3.73619031670232,0.00107450066733256,0.0595770207554308,-0.770506920693568
"2451","1450876_at","Cfh","12628","complement component factor h",-0.677848029725677,10.6866324417493,-3.74656692803629,0.00104732643332739,0.0595770207554308,-0.747085762606361
"91","1416639_at","Slc2a5","56485","solute carrier family 2 (facilitated glucose transporter), member 5",0.700164153837266,5.73985520123499,3.71061579154526,0.00114447346423931,0.0596872008383792,-0.828177417683412
"518","1421011_at","Hsd17b11","114664","hydroxysteroid (17-beta) dehydrogenase 11",-0.774880763314982,7.871210713676,-3.71329520250368,0.00113693715716195,0.0596872008383792,-0.822139023257459
"2253","1448328_at","Sh3bp2","24055","SH3-domain binding protein 2",-0.861822127900095,6.63297432993234,-3.72290809066769,0.00111029890921918,0.0596872008383792,-0.800468030611749
"196","1417586_at","Timeless","21853","timeless circadian clock 1",-0.676710777938878,4.50869852919689,-3.65377171457954,0.00131644562863215,0.0604582567059869,-0.956071151135393
"695","1423693_at","Cela1","109901","chymotrypsin-like elastase family, member 1",-0.82180680303904,9.17318086827929,-3.66429987201474,0.0012827843535408,0.0604582567059869,-0.93241509659116
"798","1424770_at","Cald1","109624","caldesmon 1",0.826883584183566,10.216862235934,3.65460990549207,0.00131373422508479,0.0604582567059869,-0.954188329474215
"1855","1438450_at","Lin7a","108030","lin-7 homolog A (C. elegans)",-0.637206683061792,6.69313910141274,-3.69567720967591,0.00118740025577778,0.0604582567059869,-0.861827318731255
"1873","1438658_a_at","S1pr3","13610","sphingosine-1-phosphate receptor 3",0.871161564024561,5.98070056063365,3.66714322553888,0.00127383936951847,0.0604582567059869,-0.92602377951443
"2086","1442612_at","C730036E19Rik","402734","RIKEN cDNA C730036E19 gene",-1.07477467478762,5.70724954082979,-3.66293685478532,0.00128709416014816,0.0604582567059869,-0.935478525210514
"2640","1452864_at","Med12l","329650","mediator complex subunit 12-like",-0.593884855372996,4.7986752562045,-3.67921067831947,0.00123655322266154,0.0604582567059869,-0.898886790000933
"2888","1456169_at","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",-0.84875698673305,7.90863078492688,-3.68824788240523,0.00120933445669093,0.0604582567059869,-0.878551947372161
"394","1419319_at","Saa4","20211","serum amyloid A 4",-1.33711902218646,7.48648501673867,-3.63673157361011,0.00137277436459909,0.061099129391416,-0.994327884578523
"1002","1427171_at","Rlf","109263","rearranged L-myc fusion sequence",-0.913234669908698,6.52219132241011,-3.63166615452476,0.0013899704443936,0.061099129391416,-1.00569264587975
"3029","1460044_at","Onecut2","225631","one cut domain, family member 2",-0.787980393874306,8.42643265745517,-3.63492304436765,0.00137888985321818,0.061099129391416,-0.998385898921232
"125","1416930_at","Ly6d","17068","lymphocyte antigen 6 complex, locus D",1.10836843504929,5.74765383084544,3.60390615410485,0.00148803082250252,0.0627215183676749,-1.06791164165909
"1278","1430693_at","Pnpla5","75772","patatin-like phospholipase domain containing 5",1.68609521461736,5.30068660795945,3.60459888827121,0.0014855031778026,0.0627215183676749,-1.0663603263987
"2019","1440921_at","Nlrp12","378425","NLR family, pyrin domain containing 12",-1.24265583036629,8.48329655512093,-3.60690761911245,0.0014771094581557,0.0627215183676749,-1.06118963870659
"2835","1455621_at","Zfp870","240066","zinc finger protein 870",-0.759443789449599,3.90859680291175,-3.59648886943787,0.0015153607064997,0.0630103364040484,-1.08451766185296
"637","1422964_at","Rad23a","19358","RAD23 homolog A, nucleotide excision repair protein",0.609685598367676,6.79064707252591,3.58809401448388,0.0015468865250441,0.0634635978341427,-1.10330269530833
"790","1424706_at","Zfp51","22709","zinc finger protein 51",-0.788037401628015,4.9387011240945,-3.56243270227961,0.00164729295395431,0.064161017966043,-1.16066016074232
"1622","1436050_x_at","Hes6","55927","hairy and enhancer of split 6",0.654281031758824,9.49584602555224,3.57335636306021,0.0016037939873476,0.064161017966043,-1.13625589301593
"1871","1438643_at","Camk1d","227541","calcium/calmodulin-dependent protein kinase ID",1.10492658806783,6.99773129600753,3.56716376441134,0.00162831338512818,0.064161017966043,-1.15009282271104
"2812","1455434_a_at","Ktn1","16709","kinectin 1",-0.820666516022055,6.26328395470301,-3.56911718023626,0.0016205395115992,0.064161017966043,-1.14572867273034
"201","1417623_at","Slc12a2","20496","solute carrier family 12, member 2",0.908348047599477,5.59079219013644,3.55031430860001,0.00169690198106613,0.0652670924467561,-1.18771236622515
"470","1420405_at","Slco1a4","28250","solute carrier organic anion transporter family, member 1a4",-1.21227943408489,8.1693004066856,-3.53239296462185,0.00177295801917111,0.0666224989103801,-1.227677031197
"654","1423191_at","Fnbp4","55935","formin binding protein 4",-0.669464331196026,5.51171096441088,-3.51711974046632,0.00184040052238619,0.0666224989103801,-1.26169637356066
"2588","1452278_a_at","Hace1","209462","HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",-0.607605264972819,3.91429315914704,-3.5175878239929,0.0018382968004561,0.0666224989103801,-1.26065432647765
"2845","1455700_at","Mterf2","74238","mitochondrial transcription termination factor 2",-0.938296072047365,4.73099498503778,-3.52580420518848,0.00180175038436966,0.0666224989103801,-1.24235729657314
"2966","1457671_at","Homer2","26557","homer scaffolding protein 2",-0.602859530583292,6.81200857598217,-3.52416653845419,0.00180897754372589,0.0666224989103801,-1.24600507325618
"2348","1449326_x_at","Saa2","20209","serum amyloid A 2",-2.50664031599289,8.65866679812061,-3.50809813330823,0.0018814096423664,0.0673150868553654,-1.28177333711724
"527","1421108_at","Nat8f2","93673","N-acetyltransferase 8 (GCN5-related) family member 2",-0.792664354339008,9.7284635573529,-3.49306674813264,0.00195172983912476,0.0690284220113436,-1.31519506511343
"1643","1436293_x_at","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-0.939489763854326,7.86046999009939,-3.48635586572845,0.00198394821586604,0.0693705529570433,-1.33010436383894
"866","1425495_at","Zfp62","22720","zinc finger protein 62",-1.08224127508557,4.90036792465545,-3.47879862214658,0.00202085214419359,0.0698669892998166,-1.34688493345437
"2472","1451146_at","Zfp386","56220","zinc finger protein 386 (Kruppel-like)",-0.81685807134369,6.18164503469998,-3.47269425442864,0.00205115011672584,0.0701265434351711,-1.36043238235735
"313","1418492_at","Grem2","23893","gremlin 2, DAN family BMP antagonist",-0.99776051172946,5.91924508246609,-3.44102774482584,0.00221557971708998,0.0741015085813683,-1.43060668659077
"1859","1438476_a_at","Chd4","107932","chromodomain helicase DNA binding protein 4",0.669466840081117,7.05943765017778,3.44247339839541,0.00220780054962873,0.0741015085813683,-1.42740688997021
"335","1418709_at","Cox7a1","12865","cytochrome c oxidase subunit 7A1",0.852692449079857,5.00363717542365,3.40549455402886,0.00241541357390112,0.0759194284255525,-1.50913702225153
"856","1425392_a_at","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",-0.621608632860548,7.98441351526996,-3.40854939348189,0.00239756519276988,0.0759194284255525,-1.50239473014766
"993","1427089_at","Ccnt2","72949","cyclin T2",-0.968097071550982,5.94225140668563,-3.40615365180982,0.00241155177116012,0.0759194284255525,-1.50768248350748
"2327","1449080_at","Hdac2","15182","histone deacetylase 2",-0.739004726542186,6.23542553865719,-3.40505824073978,0.0024179733460202,0.0759194284255525,-1.51009986166872
"2537","1451788_at","F11","109821","coagulation factor XI",-0.618792888968724,8.74309849378709,-3.42044839791968,0.00232926072480891,0.0759194284255525,-1.4761161996818
"3026","1460011_at","Cyp26b1","232174","cytochrome P450, family 26, subfamily b, polypeptide 1",1.79858558801029,5.88838151375903,3.41054624999209,0.00238596777447764,0.0759194284255525,-1.49798656292689
"285","1418264_at","Cenpk","60411","centromere protein K",-0.576659472014963,4.6838656630393,-3.39271421750546,0.00249149862050212,0.0769121043751096,-1.53732544484846
"1006","1427200_at","Zranb1","360216","zinc finger, RAN-binding domain containing 1",-0.59781847596619,7.00019513723533,-3.37918761602592,0.00257456832974855,0.0769121043751096,-1.56712625683921
"1610","1435887_at","Serpina11","380780","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11",-0.671653850097753,9.78088860276288,-3.38627841714249,0.00253069149552471,0.0769121043751096,-1.55150866556026
"2740","1454769_at","Tatdn2","381801","TatD DNase domain containing 2",-0.543968102455075,6.1359609549655,-3.38258894353259,0.00255342977278764,0.0769121043751096,-1.55963598226172
"2799","1455234_at","B3galt1","26877","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1",-1.50823350671709,4.98913896426492,-3.38314019108394,0.00255001983078753,0.0769121043751096,-1.5584218375087
"421","1419547_at","Fahd1","68636","fumarylacetoacetate hydrolase domain containing 1",-0.611650182285173,8.48867388435541,-3.37366800343911,0.00260923461658308,0.0771982203387128,-1.57927661395736
"773","1424599_at","Fgl1","234199","fibrinogen-like protein 1",-1.62826108504377,11.4112308041322,-3.36413168510345,0.00267020142991151,0.0782496171413115,-1.60025509311462
"99","1416689_at","Tuft1","22156","tuftelin 1",-1.24729219368939,5.29085719349018,-3.33318793058268,0.00287772338822508,0.0790603112997195,-1.66820347647402
"143","1417045_at","Bid","12122","BH3 interacting domain death agonist",-0.668787358636528,6.63853037902453,-3.34041265621329,0.00282791160999134,0.0790603112997195,-1.65235601834339
"254","1418014_a_at","B4galt1","14595","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",-0.575439993599428,8.27396282102972,-3.34391600900419,0.00280406004097759,0.0790603112997195,-1.6446676274597
"321","1418596_at","Fgfr4","14186","fibroblast growth factor receptor 4",-0.560207850271949,7.63415752901764,-3.33753057967799,0.00284768115274014,0.0790603112997195,-1.65867912258276
"402","1419403_at","Smco4","170748","single-pass membrane protein with coiled-coil domains 4",-0.58886383920708,6.79871038542702,-3.34379108781694,0.00280490715836641,0.0790603112997195,-1.6449418193276
"770","1424589_s_at","Rnpc3","67225","RNA-binding region (RNP1, RRM) containing 3",-0.746527310905413,6.02582238555902,-3.35480289462624,0.00273118148447566,0.0790603112997195,-1.62075986895031
"2904","1456377_x_at","Limd2","67803","LIM domain containing 2",-0.585065084026027,8.65266930864107,-3.33483799091356,0.00286627224238422,0.0790603112997195,-1.66458499129585
"2370","1449555_a_at","Fetub","59083","fetuin beta",-0.623237580315555,11.41275825758,-3.31549144787286,0.00300336286631483,0.0817818366340773,-1.70697597827845
"3005","1459253_at","1700023H06Rik","69442","RIKEN cDNA 1700023H06 gene",-1.48584844764172,5.06857599654843,-3.30481597620573,0.00308171476489723,0.0831792660665682,-1.73033446222449
"1065","1428012_at","C8a","230558","complement component 8, alpha polypeptide",-0.578793951745933,12.3768466825032,-3.29933918832134,0.00312267784618529,0.0832514654885836,-1.74230873467283
"1325","1431916_at","Hsd3b3","15494","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",-1.18189835468985,8.93020881850256,-3.29724217048311,0.00313850178637494,0.0832514654885836,-1.74689191972644
"2672","1453220_at","Nxpe2","78252","neurexophilin and PC-esterase domain family, member 2",-0.870168885271748,6.39389544134789,-3.2883030993366,0.00320683259851299,0.0843369564583288,-1.76641849095644
"622","1422826_at","Igfals","16005","insulin-like growth factor binding protein, acid labile subunit",-0.836461180168016,8.89455203153261,-3.25721050454597,0.00345592778078154,0.0882032123189072,-1.83420385696257
"1094","1428384_at","Lurap1l","52829","leucine rich adaptor protein 1-like",-0.651168101655795,8.58411636394093,-3.25569885062368,0.00346850461182573,0.0882032123189072,-1.83749406508715
"1293","1431032_at","Agl","77559","amylo-1,6-glucosidase, 4-alpha-glucanotransferase",-0.563894982198671,6.81059249654382,-3.26062015074456,0.0034277218564623,0.0882032123189072,-1.82678070540438
"1465","1434471_at","Odr4","226499","odr4 GPCR localization factor homolog",-0.786812270219347,7.3767623418399,-3.25599927697831,0.00346600156435387,0.0882032123189072,-1.83684020867066
"1749","1437210_a_at","Brd2","14312","bromodomain containing 2",-0.861817030806032,8.66714714859536,-3.24030604767533,0.00359912220546974,0.0907745821822163,-1.87096861430812
"1312","1431566_at","9030622O22Rik","100043820","RIKEN cDNA 9030622O22 gene",-0.549395973840975,6.1050088421669,-3.22953420316183,0.00369334796083179,0.0923937534591822,-1.89436247247162
"457","1419985_s_at","Ccdc69","52570","coiled-coil domain containing 69",0.567818015783039,2.79247180765472,3.20459750285524,0.00392073040610533,0.0967860821804243,-1.94841749679382
"1128","1428714_at","Pgrmc2","70804","progesterone receptor membrane component 2",0.552407768318938,9.12881353798929,3.20128453940292,0.00395193977268601,0.0967860821804243,-1.95558815771875
"1428","1434185_at","Acaca","107476","acetyl-Coenzyme A carboxylase alpha",1.3627771905759,8.93085690429767,3.19678147610548,0.00399474567335518,0.0967860821804243,-1.96533058648167
"1612","1435904_at","Ago3","214150","argonaute RISC catalytic subunit 3",-0.600012088031552,4.39888935628633,-3.19999401401496,0.00396416190045705,0.0967860821804243,-1.95838070948358
"184","1417408_at","F3","14066","coagulation factor III",-0.913067294084879,3.9863825319957,-3.18507357071091,0.00410814833357758,0.0969460615003692,-1.99063843723393
"607","1422624_at","Rev1","56210","REV1, DNA directed polymerase",-0.747003264166822,5.49550217341386,-3.18797400679763,0.00407976826272617,0.0969460615003692,-1.98437186423922
"671","1423342_at","Barx1","12022","BarH-like homeobox 1",0.582524732177819,4.78529073106448,3.19230781358421,0.00403771573787742,0.0969460615003692,-1.97500469212713
"1329","1432026_a_at","Herc6","67138","hect domain and RLD 6",-0.70411938411123,3.64922957283523,-3.18311955126282,0.00412737538399362,0.0969460615003692,-1.99485909131455
"34","1416067_at","Ifrd1","15982","interferon-related developmental regulator 1",-1.16983192315979,6.35865563700047,-3.17885622882767,0.00416962761017796,0.0971965466402848,-2.0040646483637
"651","1423169_at","Taf7","24074","TATA-box binding protein associated factor 7",-0.61774814003545,4.62129161442533,-3.17405607972186,0.00421770018058228,0.0975779207191856,-2.01442414188403
"349","1418833_at","Agxt","11611","alanine-glyoxylate aminotransferase",-0.938903026980025,11.199097062622,-3.16305191603847,0.00432993312998127,0.0981698924868162,-2.03815195120637
"768","1424586_at","Ehbp1","216565","EH domain binding protein 1",-0.632428139594799,6.01144081793102,-3.16284315920446,0.00433208988905134,0.0981698924868162,-2.0386018012218
"1141","1428793_at","Slc36a1","215335","solute carrier family 36 (proton/amino acid symporter), member 1",-0.520654340307103,6.62212127282398,-3.16217491665655,0.00433900077289795,0.0981698924868162,-2.04004172555905
"670","1423319_at","Hhex","15242","hematopoietically expressed homeobox",-1.47551025194357,9.64554186972561,-3.15260913599462,0.00443910291871533,0.0991215956737512,-2.06064205764029
"2401","1450081_x_at","Gpi1","14751","glucose phosphate isomerase 1",0.855116940350626,9.66215884172703,3.14958510327023,0.00447120921578104,0.0991215956737512,-2.06714977978169
"2918","1456610_at","Kdm6b","216850","KDM1 lysine (K)-specific demethylase 6B",-0.582831530464204,7.06831996507541,-3.1489757191426,0.00447770614190816,0.0991215956737512,-2.06846090259322
"590","1422470_at","Bnip3","12176","BCL2/adenovirus E1B interacting protein 3",-0.575681374994156,11.432741742129,-3.12903933501149,0.00469535068578931,0.100995591113875,-2.1113042809468
"1082","1428228_at","Pgm3","109785","phosphoglucomutase 3",-0.730679999274321,7.05735889821699,-3.13419608800036,0.00463809633203715,0.100995591113875,-2.10023190187013
"1847","1438386_x_at","Mat2a","232087","methionine adenosyltransferase II, alpha",-0.602379952766401,8.2188203998683,-3.12626137750723,0.00472647550224181,0.100995591113875,-2.11726623290924
"2683","1453344_at","Snhg16","66293","small nucleolar RNA host gene 16",-0.604143957900916,4.47958151020786,-3.12921970794907,0.00469333659442314,0.100995591113875,-2.11091710389843
"2739","1454766_at","Amn1","232566","antagonist of mitotic exit network 1",-0.636223850044363,6.73595709730723,-3.13017348230709,0.00468270033718398,0.100995591113875,-2.10886965667587
"300","1418380_at","Terf1","21749","telomeric repeat binding factor 1",-0.684905035052187,5.72077840446059,-3.12298033402124,0.00476349315556604,0.101082817519853,-2.12430538212193
"376","1419103_a_at","Abhd6","66082","abhydrolase domain containing 6",0.548787882368291,8.74474676644407,3.0921891903463,0.00512477072898834,0.101082817519853,-2.19023072769668
"850","1425326_at","Acly","104112","ATP citrate lyase",1.29723844249066,8.11903959795801,3.11465450509749,0.00485868566404532,0.101082817519853,-2.14215536353548
"1016","1427284_a_at","Ttpa","50500","tocopherol (alpha) transfer protein",-0.461910786542422,12.9751812009752,-3.10170836288268,0.00501035350994385,0.101082817519853,-2.16987577814252
"1211","1429417_at","Chsy3","78923","chondroitin sulfate synthase 3",-0.703541386482841,2.95373934204318,-3.11944102972866,0.00480373777878785,0.101082817519853,-2.13189554926764
"1315","1431648_at","Meiob","75178","meiosis specific with OB domains",-1.01399186344192,5.70373812567065,-3.09584391767561,0.00508054783588158,0.101082817519853,-2.18241856810086
"1372","1433674_a_at","Snhg1","83673","small nucleolar RNA host gene 1",-1.24661770717431,6.60166144463339,-3.10249846986205,0.00500096801209771,0.101082817519853,-2.16818522833701
"1475","1434558_at","Wdr47","99512","WD repeat domain 47",-0.651286710444592,3.92128174895316,-3.09296701782898,0.00511532794824258,0.101082817519853,-2.18856837458581
"1979","1440199_at","Slc25a48","328258","solute carrier family 25, member 48",0.511308687639185,4.75771859489749,3.10821044874172,0.00493361850588846,0.101082817519853,-2.15595882389119
"2457","1450932_s_at","Dock9","105445","dedicator of cytokinesis 9",-0.548181458563951,5.97592853578897,-3.1005865086543,0.00502370889408391,0.101082817519853,-2.17227587267314
"2620","1452598_at","Gins1","69270","GINS complex subunit 1 (Psf1 homolog)",-0.584775927347606,5.88507089083981,-3.0985285369216,0.00504829766383303,0.101082817519853,-2.17667784988814
"2903","1456354_at","Chrna4","11438","cholinergic receptor, nicotinic, alpha polypeptide 4",0.879005158166777,4.22687761110364,3.11058680380207,0.00490585711329936,0.101082817519853,-2.15086980130215
"673","1423375_at","Cir1","66935","corepressor interacting with RBPJ, 1",-0.537077210120484,6.14672621280559,-3.08924318879092,0.00516068732427583,0.101142897431826,-2.19652541550855
