"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1171","1428988_at","Abcc3","76408","ATP-binding cassette, sub-family C (CFTR/MRP), member 3",1.50235471802271,9.25956209653146,5.65253957193914,9.23865039036938e-06,0.00141314870706616,3.62535755982929
"1269","1430568_at","Zc3h13","67302","zinc finger CCCH type containing 13",1.09641790971571,4.77054481541768,5.57007277411365,1.12986232350057e-05,0.00141314870706616,3.4344896254535
"1545","1435312_at","Paqr7","71904","progestin and adipoQ receptor family member VII",1.38658911969241,6.00706336532791,5.56350350369731,1.14815462062574e-05,0.00141314870706616,3.41925777516748
"1893","1438992_x_at","Atf4","11911","activating transcription factor 4",-0.9677578413,8.4438692908755,-5.56757021417146,1.13679564173886e-05,0.00141314870706616,3.42868752802879
"449","1419874_x_at","Zbtb16","235320","zinc finger and BTB domain containing 16",-2.31439845027524,6.6369073105086,-5.4587265892668,1.48409643208992e-05,0.00175637104674642,3.17579442481501
"286","1418265_s_at","Irf2","16363","interferon regulatory factor 2",-0.917429094490167,8.10648406995406,-5.40722854810863,1.68418450624143e-05,0.00183593060690176,3.05578619736274
"593","1422493_at","Cpox","12892","coproporphyrinogen oxidase",1.06755832967568,7.8260889180361,5.38809283766342,1.76531792464041e-05,0.00183593060690176,3.01113808616581
"730","1424133_at","Tmem98","103743","transmembrane protein 98",0.882151786671448,7.00669676592066,5.41041561366448,1.67104329218827e-05,0.00183593060690176,3.06321950091206
"856","1425392_a_at","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",0.979153670137753,7.98441351526996,5.36912370910129,1.84965384510739e-05,0.00183593060690176,2.96684985465523
"2602","1452378_at","Malat1","72289","metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)",-1.67890721338592,6.40756153985679,-5.36989392873892,1.84615128408063e-05,0.00183593060690176,2.96864867937458
"2161","1444790_at","Hsbp1l1","66255","heat shock factor binding protein 1-like 1",-2.09405934801828,4.71305279035409,-5.33767129942806,1.9985816532394e-05,0.00192176117094302,2.89335441618589
"151","1417126_a_at","Rpl22l1","68028","ribosomal protein L22 like 1",-0.929204135898376,10.6039832027857,-5.30316804830751,2.17596672150993e-05,0.00202892412184426,2.81264370618882
"2486","1451322_at","Cmbl","69574","carboxymethylenebutenolidase-like (Pseudomonas)",0.704856710094401,11.1400752512391,5.26120219927465,2.41335036183848e-05,0.00218408207746382,2.71435903261167
"910","1426153_a_at","Dsg2","13511","desmoglein 2",-1.13601129741135,3.7414645403651,-5.19004499539512,2.87732385783031e-05,0.00252957871729825,2.54742914156717
"177","1417382_at","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",0.888142045741983,9.87189419501362,5.16904293842975,3.03079544122358e-05,0.0025904882146236,2.4980962875115
"280","1418230_a_at","Lims1","110829","LIM and senescent cell antigen-like domains 1",0.935834549394113,6.96656139709391,5.13928027475279,3.26256385908227e-05,0.0026059375209467,2.42813819062664
"1979","1440199_at","Slc25a48","328258","solute carrier family 25, member 48",0.846378498592009,4.75771859489749,5.14507685183404,3.21606158251639e-05,0.0026059375209467,2.44176746264323
"2879","1456074_at","Sdr9c7","70061","4short chain dehydrogenase/reductase family 9C, member 7",-0.892403771606239,7.22425706525034,-5.13431421840433,3.30294323421909e-05,0.0026059375209467,2.41646008917978
"453","1419915_at","Nus1","52014","NUS1 dehydrodolichyl diphosphate synthase subunit",-0.959942552639816,4.80348084288921,-5.11106680337059,3.4987867029052e-05,0.00269144167120982,2.3617724987202
"95","1416662_at","Sardh","192166","sarcosine dehydrogenase",0.771248117034284,10.2276542152547,5.05191292120787,4.0516737125059e-05,0.00296954217000624,2.22248058616261
"2970","1457721_at","Ppara","19013","peroxisome proliferator activated receptor alpha",0.875513168919332,9.34910743188327,5.05174886826117,4.05332372896529e-05,0.00296954217000624,2.22209402213995
"376","1419103_a_at","Abhd6","66082","abhydrolase domain containing 6",0.891238706839935,8.74474676644407,5.02175573450289,4.36667242311805e-05,0.00306611077832746,2.15139694419891
"748","1424350_s_at","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",1.16821089522241,7.7399139531078,5.02012174448561,4.38442880228822e-05,0.00306611077832746,2.14754415485763
"2748","1454838_s_at","Pkdcc","106522","protein kinase domain containing, cytoplasmic",-0.869266251059952,7.21637927979433,-5.00493867605787,4.55294352024989e-05,0.0031132016026242,2.11173773493127
"1599","1435748_at","Gda","14544","guanine deaminase",0.826461125213829,8.32903791319775,4.99412373844006,4.6769463934191e-05,0.00312847044620665,2.08622600182749
"963","1426831_at","Ahcyl1","229709","S-adenosylhomocysteine hydrolase-like 1",0.790960184243335,7.95209661379821,4.88404969547357,6.15006362052976e-05,0.00394244703341043,1.826279072888
"2489","1451339_at","Suox","211389","sulfite oxidase",0.801089156570303,9.69268689354009,4.88886846826256,6.07671325171338e-05,0.00394244703341043,1.83766897994638
"588","1422438_at","Ephx1","13849","epoxide hydrolase 1, microsomal",0.883676700420457,11.0527412417696,4.85056733548505,6.6849443667226e-05,0.00419787220742968,1.74711604067888
"409","1419456_at","Dcxr","67880","dicarbonyl L-xylulose reductase",0.735358197311811,10.700690168331,4.84120158369281,6.84277541349114e-05,0.00421104398946245,1.7249657373812
"1807","1437868_at","Tent5a","212943","terminal nucleotidyltransferase 5A",-1.23287410975127,7.02643003243009,-4.80969431795723,7.40178023697574e-05,0.00446574074297536,1.65043033276851
"43","1416166_a_at","Prdx4","53381","peroxiredoxin 4",-1.08618242989787,9.7087282633392,-4.76056860704943,8.36643967654811e-05,0.00472880857487815,1.53416144236457
"1866","1438562_a_at","Ptpn2","19255","protein tyrosine phosphatase, non-receptor type 2",-0.77716000607684,8.10245408549075,-4.74924223576766,8.60621645086697e-05,0.00472880857487815,1.50734636985252
"2574","1452183_a_at","Meg3","17263","maternally expressed 3",0.803888485976597,5.6023036956223,4.76134006036304,8.35035451697292e-05,0.00472880857487815,1.53598774642582
"2652","1452973_at","Ppm1k","243382","protein phosphatase 1K (PP2C domain containing)",1.09566947741859,9.67466879247694,4.7777792985451,8.01488088708276e-05,0.00472880857487815,1.57490195989823
"2705","1453860_s_at","Nr3c1","14815","nuclear receptor subfamily 3, group C, member 1",0.782617190060777,4.59046727275648,4.75608905445755,8.46045772842141e-05,0.00472880857487815,1.52355648470914
"2319","1449012_s_at","Fndc4","64339","fibronectin type III domain containing 4",-0.739781217586866,5.88870425336285,-4.68213936721564,0.000101753079904327,0.00549288117308097,1.34843010364156
"798","1424770_at","Cald1","109624","caldesmon 1",1.05555396171122,10.216862235934,4.6652733686328,0.000106129740578691,0.00553493579255311,1.30847609730602
"2327","1449080_at","Hdac2","15182","histone deacetylase 2",-1.01260754312663,6.23542553865719,-4.66571800628634,0.000106011968758684,0.00553493579255311,1.30952944883266
"1108","1428547_at","Nt5e","23959","5' nucleotidase, ecto",0.913208009155968,6.09997312045877,4.64911669460936,0.000110499431207903,0.00566677916377864,1.27019925434946
"2560","1452011_a_at","Uxs1","67883","UDP-glucuronate decarboxylase 1",-0.893640555720685,7.26734813866259,-4.63505018436985,0.000114450579235278,0.00577318741486804,1.2368721013076
"922","1426350_at","Mgat2","217664","mannoside acetylglucosaminyltransferase 2",-0.950897669908754,8.36648033108523,-4.60304698695236,0.000123976086838643,0.00596053780003914,1.16104281141614
"1382","1433757_a_at","Nisch","64652","nischarin",-1.28751330733341,6.75206988372289,-4.61014772184762,0.000121796199448558,0.00596053780003914,1.17786802246392
"2397","1450035_a_at","Prpf40a","56194","pre-mRNA processing factor 40A",1.16129858153004,6.90722404698427,4.60412576566855,0.000123642404595326,0.00596053780003914,1.16359899588292
"1857","1438473_at","Arl15","218639","ADP-ribosylation factor-like 15",-0.768528896138059,5.42101056283819,-4.58757284708766,0.000128863031075286,0.00600775070634328,1.12437608875452
"1975","1440134_at","Cyp4a31","666168","cytochrome P450, family 4, subfamily a, polypeptide 31",1.43404110520779,6.74446746677874,4.58963100037979,0.000128202066081229,0.00600775070634328,1.12925302670106
"397","1419382_a_at","Dhrs4","28200","dehydrogenase/reductase (SDR family) member 4",0.829428973473263,9.07905466215507,4.5541819908254,0.000140076262406361,0.00630276816558729,1.04525341769954
"2110","1443695_at","Habp2","226243","hyaluronic acid binding protein 2",-0.714571081962983,6.96687984996161,-4.55294900059422,0.000140508539051075,0.00630276816558729,1.04233174219507
"2360","1449409_at","Sult1c2","69083","sulfotransferase family, cytosolic, 1C, member 2",-1.14235366037497,6.00749368392949,-4.55059926144191,0.000141336042712227,0.00630276816558729,1.03676384274942
"2645","1452913_at","Pcp4l1","66425","Purkinje cell protein 4-like 1",0.848112815559888,5.16738741583284,4.54058081369133,0.000144919356318781,0.00637024084846984,1.01302446109037
"2056","1441992_at","Rab14","68365","RAB14, member RAS oncogene family",-1.38005364804834,5.83559487796921,-4.52888147558528,0.000149219217554175,0.00646686665372108,0.985302536097
"2291","1448649_at","Enpep","13809","glutamyl aminopeptidase",-0.870046229834191,11.0320825215403,-4.49586848884556,0.000162053847358218,0.00692555122668383,0.907081560088177
"569","1421957_a_at","Pcyt1a","13026","phosphate cytidylyltransferase 1, choline, alpha isoform",0.723934524346161,7.22365617699108,4.46423986046589,0.000175385477667195,0.00729271776732375,0.832149948671037
"2508","1451488_at","Fitm1","68680","fat storage-inducing transmembrane protein 1",1.26265893187292,8.55310279716099,4.46458081556915,0.000175236068435695,0.00729271776732375,0.832957644592616
"562","1421852_at","Kcnk5","16529","potassium channel, subfamily K, member 5",1.12795838114025,7.24836834936801,4.45348364727319,0.000180164923756133,0.00739156627196828,0.806670141755536
"304","1418405_at","Hgfac","54426","hepatocyte growth factor activator",-0.66511606883423,10.0443512851747,-4.40497506492386,0.000203389847561425,0.00823461264403297,0.691784358087478
"851","1425333_at","Rab43","69834","RAB43, member RAS oncogene family",0.882848536524367,8.32697041985171,4.38192345528384,0.000215452676191688,0.00851981050522464,0.637206426958345
"928","1426452_a_at","Rab30","75985","RAB30, member RAS oncogene family",0.838718670396613,5.6407988015396,4.3809606025204,0.000215971797012519,0.00851981050522464,0.634927008157208
"2260","1448382_at","Ehhadh","74147","enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase",0.842028351022986,10.94934855883,4.36860202721625,0.000222746887016033,0.00867585027023209,0.605671881029
"201","1417623_at","Slc12a2","20496","solute carrier family 12, member 2",1.11571658727768,5.59079219013644,4.36082245635094,0.000227120156897843,0.00873560903468329,0.587258181569691
"848","1425314_at","Adgrv1","110789","adhesion G protein-coupled receptor V1",-1.07736446458905,6.31143565413709,-4.35462226963351,0.000230666887000806,0.00876249396668492,0.572583957179045
"525","1421092_at","Serpina12","68054","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12",-1.70481680327098,10.5822720036181,-4.34104665173306,0.000238626887982014,0.00884644499181514,0.540457850480531
"1211","1429417_at","Chsy3","78923","chondroitin sulfate synthase 3",-0.979822293585165,2.95373934204318,-4.34444642941691,0.000236608071941195,0.00884644499181514,0.548502767774965
"2703","1453840_at","Pabpc1","18458","poly(A) binding protein, cytoplasmic 1",-0.864318088241743,6.55275583740735,-4.32569280871212,0.000247960396759667,0.00908302548606542,0.504130372245971
"2149","1444435_at","Vps13b","666173","vacuolar protein sorting 13B",1.14890851921975,5.48483588914175,4.31893776743962,0.000252181301209334,0.00912896310377788,0.488150205262934
"33","1416066_at","Cd9","12527","CD9 antigen",-1.0923313867047,8.05371607816133,-4.30656696251481,0.00026009793418652,0.00922183910618083,0.458888996689673
"1728","1437082_at","Akap9","100986","A kinase (PRKA) anchor protein (yotiao) 9",0.946290243410516,6.27956033874236,4.30557866484633,0.000260740982202708,0.00922183910618083,0.456551561024674
"660","1423256_a_at","Atp6v1g1","66290","ATPase, H+ transporting, lysosomal V1 subunit G1",-0.675901819020615,10.922043710506,-4.28074774671445,0.000277428309828926,0.00934667829256795,0.397835309784034
"1275","1430646_at","5830407P18Rik","78818","RIKEN cDNA 5830407P18 gene",0.929846031402421,4.51616054747088,4.28170909274781,0.000276762858614682,0.00934667829256795,0.400108117946419
"1522","1435031_at","Tmem120a","215210","transmembrane protein 120A",0.856957887573897,8.35536043547578,4.28266021795553,0.000276106048424661,0.00934667829256795,0.402356797344025
"1859","1438476_a_at","Chd4","107932","chromodomain helicase DNA binding protein 4",0.831299675582882,7.05943765017778,4.2746359460344,0.000281696411275325,0.00934667829256795,0.383386675736365
"2083","1442536_at","6430590A07Rik","619719","RIKEN cDNA 6430590A07 gene",0.831069649359906,4.79636741701374,4.2735008217178,0.000282496288985642,0.00934667829256795,0.380703341889069
"2234","1448130_at","Fdft1","14137","farnesyl diphosphate farnesyl transferase 1",0.872889600827136,9.09994293249707,4.27874547025316,0.000278819426589095,0.00934667829256795,0.393101656090987
"1058","1427957_at","Adtrp","109254","androgen dependent TFPI regulating protein",0.669648871227057,10.6057054765275,4.26210387600687,0.000290653814510706,0.00951427433244089,0.353764856585487
"1848","1438391_x_at","Hsd17b10","15108","hydroxysteroid (17-beta) dehydrogenase 10",0.731190144750308,10.2910211073881,4.22361399196641,0.000319977994773871,0.0103639188412548,0.262829206028749
"735","1424167_a_at","Pmm1","29858","phosphomannomutase 1",0.815381769979997,4.54999070657184,4.21037246358892,0.000330732950695167,0.0104913947349385,0.231560770558476
"1284","1430875_a_at","Pak1ip1","68083","PAK1 interacting protein 1",0.689804084196398,7.52784543510649,4.21245132021475,0.00032902096031934,0.0104913947349385,0.236469200682424
"2742","1454789_x_at","Prpf6","68879","pre-mRNA splicing factor 6",-0.739228713676683,7.80548926529856,-4.1930681374113,0.000345331972654576,0.0108427191822258,0.190711601861465
"2776","1455061_a_at","Acaa2","52538","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)",0.981785764289569,10.6197921795153,4.18448208527241,0.000352812011706656,0.0109656824244584,0.170448823157477
"1288","1430990_s_at","Mrpl44","69163","mitochondrial ribosomal protein L44",0.940464982106778,6.22865842029546,4.17701861729602,0.00035944491629926,0.0110601200745282,0.15283850023989
"323","1418604_at","Avpr1a","54140","arginine vasopressin receptor 1A",-0.99198711920956,6.76626764371426,-4.16847643546972,0.000367188866579229,0.0110768641418068,0.132686649038614
"523","1421064_at","Mpp5","56217","membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)",1.0698121200348,6.4714995716251,4.17043209443712,0.000365401434958269,0.0110768641418068,0.137299885143393
"1985","1440254_at","Snord104","100216537","small nucleolar RNA, C/D box 104",-0.935988042870076,8.31790185619088,-4.16442409539231,0.000370920350576594,0.0110807953274192,0.123128199544741
"978","1426989_at","Clstn3","232370","calsyntenin 3",0.78465364206332,6.92428373430483,4.1486153124703,0.00038584147417391,0.0114157136157031,0.0858482393316562
"2991","1458501_at","Vapb","56491","vesicle-associated membrane protein, associated protein B and C",0.784823692536541,6.35600250639599,4.12997926385265,0.000404199190461885,0.0118449610385831,0.0419200789026029
"374","1419094_at","Cyp2c37","13096","cytochrome P450, family 2. subfamily c, polypeptide 37",0.840148197372656,11.6438350223448,4.11562722852654,0.000418926336339156,0.012160720159581,0.00810465283706119
"2966","1457671_at","Homer2","26557","homer scaffolding protein 2",-0.703019183636415,6.81200857598217,-4.10967490298394,0.000425189540193691,0.012227179581084,-0.00591600900860989
"404","1419430_at","Cyp26a1","13082","cytochrome P450, family 26, subfamily a, polypeptide 1",2.14915093407501,8.44354329136984,4.10576071890658,0.000429358766371156,0.0122327492974449,-0.0151345843227659
"292","1418320_at","Prss8","76560","protease, serine 8 (prostasin)",-1.22715274971595,5.23651059974052,-4.09602429781487,0.000439906577605054,0.0122420699520595,-0.0380611263194464
"1787","1437668_at","Ackr4","252837","atypical chemokine receptor 4",-0.970717421587493,4.75489992570426,-4.10099556194652,0.000434489263454829,0.0122420699520595,-0.0263559829451827
"2409","1450242_at","Tlr5","53791","toll-like receptor 5",0.771355607312135,5.84962642137695,4.094463121987,0.00044162163297972,0.0122420699520595,-0.041736666449455
"2887","1456156_at","Lepr","16847","leptin receptor",-2.25296540084535,5.12316074600194,-4.07929502006557,0.000458634336999375,0.0126001594191703,-0.077438860731915
"918","1426259_at","Pank3","211347","pantothenate kinase 3",1.0810734185314,5.73582897421539,4.04048080859274,0.000505189019006786,0.0135171009694251,-0.168723582520212
"1206","1429363_at","Vps37a","52348","vacuolar protein sorting 37A",-0.72812161803995,5.38819545091884,-4.04482171967059,0.000499757900968641,0.0135171009694251,-0.15852002096236
"1368","1433645_at","Slc44a1","100434","solute carrier family 44, member 1",-0.689651649892733,9.24162048812139,-4.04180023547046,0.000503532057435152,0.0135171009694251,-0.165622345806592
"1030","1427456_at","Wdfy3","72145","WD repeat and FYVE domain containing 3",0.915706054068033,6.62158670245001,4.03679859546487,0.000509841876819539,0.0135239953014976,-0.177377704812106
"840","1425246_at","Hnf4aos","68314","hepatic nuclear factor 4 alpha, opposite strand",0.986185825662156,6.24077897871624,4.0196477585457,0.000532079922231767,0.0138746603449758,-0.217672523306306
"1876","1438709_at","Wipi1","52639","WD repeat domain, phosphoinositide interacting 1",-0.655679729569564,5.61191897164548,-4.01984945213536,0.000531812895083446,0.0138746603449758,-0.217198792187642
"933","1426502_s_at","Gpt","76282","glutamic pyruvic transaminase, soluble",0.64421013281245,10.5800898597059,3.9940627550925,0.00056705296314216,0.0146622948254197,-0.277738799927115
"1877","1438711_at","Pklr","18770","pyruvate kinase liver and red blood cell",-1.53229718592697,9.23329055498509,-3.99070046335878,0.000571815202811298,0.0146622948254197,-0.285628448263858
"2740","1454769_at","Tatdn2","381801","TatD DNase domain containing 2",-0.639312166439871,6.1359609549655,-3.97547256154413,0.000593884416714368,0.0151023334729761,-0.321348716834017
"456","1419975_at","Scp2","20280","sterol carrier protein 2, liver",-0.728121445016081,7.82091716372951,-3.97118336767688,0.000600251462409768,0.015139129097007,-0.331406283641177
"2569","1452125_at","Thrap3","230753","thyroid hormone receptor associated protein 3",-0.722683715578988,7.01563985832498,-3.96742458873315,0.00060588669160002,0.0151570191061241,-0.340218763005221
"1831","1438194_at","Slc1a2","20511","solute carrier family 1 (glial high affinity glutamate transporter), member 2",0.919593170378905,8.7784980841235,3.95764034362957,0.000620802266804453,0.0152176319780347,-0.363152054913431
"1850","1438408_at","Sowahb","78088","sosondowah ankyrin repeat domain family member B",-1.0607548533793,7.42073300852977,-3.95612381610964,0.00062314645083925,0.0152176319780347,-0.366705869497209
"2854","1455836_at","Papola","18789","poly (A) polymerase alpha",-1.08095167312897,7.59606533858215,-3.95738597342401,0.000621194851201511,0.0152176319780347,-0.363748157966478
"126","1416933_at","Por","18984","P450 (cytochrome) oxidoreductase",0.96937576092007,8.69190357758904,3.9279590348913,0.000668309720118036,0.0161920394393953,-0.432668190036836
"1634","1436200_at","Lonrf3","74365","LON peptidase N-terminal domain and ring finger 3",-1.18809557040382,6.5795678003222,-3.91875804860382,0.000683754362478746,0.016352694032454,-0.454200710144125
"2541","1451804_a_at","Carmil1","68732","capping protein regulator and myosin 1 linker 1",-1.06984196672218,6.48682176605554,-3.91769019389151,0.000685569558071682,0.016352694032454,-0.456699213887265
"1756","1437341_x_at","Cnp","12799","2',3'-cyclic nucleotide 3' phosphodiesterase",-0.762437162419131,8.70070348795944,-3.91427356528413,0.000691409404549141,0.0163651287522901,-0.464692489845084
"2835","1455621_at","Zfp870","240066","zinc finger protein 870",-0.824953607173999,3.90859680291175,-3.90672292962482,0.000704490344280371,0.0165474564072573,-0.482353275376591
"174","1417370_at","Tff3","21786","trefoil factor 3, intestinal",-1.96204487181467,6.93497379420915,-3.88285538073661,0.0007474695526541,0.0173557078908724,-0.53814118812426
"1456","1434437_x_at","Rrm2","20135","ribonucleotide reductase M2",-1.51853311216325,6.2221989719719,-3.88139508475393,0.000750181719039983,0.0173557078908724,-0.541552576823223
"91","1416639_at","Slc2a5","56485","solute carrier family 2 (facilitated glucose transporter), member 5",0.729907768372937,5.73985520123499,3.86824614892478,0.000775044995948775,0.0175758466714852,-0.572259629017412
"2513","1451538_at","Sox9","20682","SRY (sex determining region Y)-box 9",-0.818787071288076,5.1446475251427,-3.86731668884845,0.000776833002054593,0.0175758466714852,-0.574429527291554
"2870","1455992_at","Vgll4","232334","vestigial like family member 4",0.918565072351967,7.17506058161051,3.87014057155593,0.000771413266097649,0.0175758466714852,-0.567836663541837
"1674","1436594_at","Zfp719","210105","zinc finger protein 719",-0.823107113796311,4.59644559619518,-3.85467568546152,0.00080155892273684,0.0180028963887683,-0.603931713988525
"2172","1445765_at","9430011C21Rik","319791","RIKEN cDNA 9430011C21 gene",0.801967032954509,6.4674726283336,3.84924761498536,0.00081241333231047,0.0181144624892704,-0.616594669002384
"2915","1456505_at","Braf","109880","Braf transforming gene",-0.612872118003654,6.26641541512273,-3.84274576474346,0.000825606134445841,0.018276187594891,-0.631758326202182
"79","1416452_at","Oat","18242","ornithine aminotransferase",0.843862272330353,11.768559283387,3.82751302569763,0.000857348515314519,0.0184987053704279,-0.667265668996311
"2187","1446365_at","Vti1a","53611","vesicle transport through interaction with t-SNAREs 1A",0.916611185693899,5.32411099254834,3.82795160555958,0.00085641797011837,0.0184987053704279,-0.666243712102105
"2404","1450109_s_at","Abcc2","12780","ATP-binding cassette, sub-family C (CFTR/MRP), member 2",0.618743905125033,10.3032899860744,3.82807914617266,0.000856147551325772,0.0184987053704279,-0.665946519208228
"2657","1453043_at","Them7","74088","thioesterase superfamily member 7",0.733600908546986,8.14925254596214,3.82640408255556,0.000859705839444649,0.0184987053704279,-0.669849574778428
"405","1419435_at","Aox1","11761","aldehyde oxidase 1",0.730392159996027,9.61487267354933,3.81885022358438,0.000875934423965433,0.0187170154343169,-0.687446769907145
"830","1425060_s_at","Clip1","56430","CAP-GLY domain containing linker protein 1",0.766489678162441,3.15582374045549,3.80950554043859,0.000896429111723862,0.019022843977754,-0.709206638649849
"2276","1448539_a_at","Acy3","71670","aspartoacylase (aminoacylase) 3",0.551543204400581,8.0443006066974,3.80490717142067,0.000906687156368064,0.0191087423297571,-0.719910557390317
"1180","1429089_s_at","2900026A02Rik","243219","RIKEN cDNA 2900026A02 gene",0.628450835164283,9.35097394604471,3.78564571688886,0.000950928376068262,0.0198495091758717,-0.76471921855037
"2544","1451814_a_at","Htatip2","53415","HIV-1 Tat interactive protein 2",0.503885317898874,8.8040048680513,3.78182685849964,0.000959949340441034,0.0198495091758717,-0.773597831326375
"3056","1460409_at","Cpt1a","12894","carnitine palmitoyltransferase 1a, liver",0.86638401375091,10.2455007177684,3.78130506873337,0.000961188452130282,0.0198495091758717,-0.774810821680221
"1056","1427937_at","Vma21","67048","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)",0.658802076367965,7.04913958310082,3.77846330160152,0.000967964616199719,0.0198561808269769,-0.781416410885737
"591","1422474_at","Pde4b","18578","phosphodiesterase 4B, cAMP specific",-0.850783493385245,6.78318203656285,-3.77501370466256,0.000976253432995287,0.0198935881677252,-0.789433537638954
"464","1420130_s_at","Rtcb","28088","RNA 2',3'-cyclic phosphate and 5'-OH ligase",-0.740946877350077,3.62946104373495,-3.76650893071973,0.000996988992900635,0.0201824679681267,-0.809192948136536
"986","1427052_at","Acacb","100705","acetyl-Coenzyme A carboxylase beta",-1.25508482293238,8.6046480700361,-3.75054136265596,0.00103709841512614,0.0208572014597591,-0.846266211599755
"242","1417883_at","Gstt2","14872","glutathione S-transferase, theta 2",0.7789367697104,8.94220187279224,3.74206172945888,0.00105904049372388,0.0208888948665921,-0.865940779177968
"1334","1432282_a_at","Tlcd2","380712","TLC domain containing 2",0.675735678832373,10.3145273366381,3.7459736163274,0.00104886178968921,0.0208888948665921,-0.856865522598778
