"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1764","1437453_s_at","Pcsk9","100102","proprotein convertase subtilisin/kexin type 9",-1.35351933828531,6.83787928992381,-5.24923535895173,2.48572555296207e-05,0.000588352117420331,2.38615563704046
"1012","1427249_x_at","Mup3","17842","major urinary protein 3",-1.35398066774795,4.57869010817097,-5.23718446048982,2.56082819886588e-05,0.000601501402130558,2.35664822610341
"1633","1436194_at","Prelid2","77619","PRELI domain containing 2",1.19241351629518,3.8851606579884,5.22616073151588,2.63153773144413e-05,0.00061342739391315,2.3296495407003
"259","1418069_at","Apoc2","11813","apolipoprotein C-II",0.926501107715932,12.3062222705832,5.21996915146679,2.67211483678187e-05,0.000618202808479535,2.31448285267186
"64","1416326_at","Crip1","12925","cysteine-rich protein 1 (intestinal)",1.02491416161336,7.3350917334156,5.20931515351473,2.74342328146049e-05,0.000629963689332383,2.28838082366665
"2408","1450241_a_at","Evi2a","14017","ecotropic viral integration site 2a",1.34723018013904,3.66224754598442,5.18022797960822,2.94805882766607e-05,0.000671939037979888,2.2170906885187
"900","1425951_a_at","Clec4n","56620","C-type lectin domain family 4, member n",1.42179285158188,3.31362185530408,5.1305401121333,3.33396803005416e-05,0.000754310266799753,2.09522259995359
"832","1425094_a_at","Lhx6","16874","LIM homeobox protein 6",1.31349308107528,5.00609857674788,5.12075069743827,3.41582009674622e-05,0.00076718820713052,2.07120010056471
"40","1416149_at","Olig1","50914","oligodendrocyte transcription factor 1",-1.7678978904728,6.51961631954117,-5.08647144343814,3.71877164978104e-05,0.000823282283636337,1.98705159852625
"479","1420531_at","Hsd3b5","15496","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5",-1.52758193244529,11.2138719001984,-5.08643749568934,3.71908473920867e-05,0.000823282283636337,1.98696824162706
"493","1420699_at","Clec7a","56644","C-type lectin domain family 7, member a",1.64793002959479,7.34503484254988,5.08137926096527,3.76603383697799e-05,0.000827720436884378,1.97454753907618
"1886","1438842_at","Mtch2","56428","mitochondrial carrier 2",1.20397713486023,3.78178539482414,5.06717381688204,3.90110882229415e-05,0.000851327081290717,1.93966052193936
"1399","1433924_at","Peg3","18616","paternally expressed 3",1.18898558705514,5.07849919014535,5.05978789090436,3.97326054131754e-05,0.000860966386312259,1.92151866538263
"888","1425753_a_at","Ung","22256","uracil DNA glycosylase",1.04786055097445,5.74897341697337,5.05446868791642,4.02605559084477e-05,0.000866305807904151,1.90845207487005
"2983","1458284_at","Ptbp1","19205","polypyrimidine tract binding protein 1",-1.1026716252432,7.66985853535724,-5.0453256179928,4.11846342405903e-05,0.000880035552488169,1.88598993024366
"126","1416933_at","Por","18984","P450 (cytochrome) oxidoreductase",1.24202944827121,8.69190357758904,5.03276540390018,4.24890749913394e-05,0.000901647474126561,1.8551282314391
"109","1416809_at","Cyp3a11","13112","cytochrome P450, family 3, subfamily a, polypeptide 11",1.05734748259906,13.8261823297539,5.0228113043606,4.3552402460856e-05,0.000917881797068862,1.83066641068469
"1121","1428662_a_at","Hopx","74318","HOP homeobox",-0.941310996289541,10.513328197998,-5.01836255074837,4.40362717128426e-05,0.000919095461331745,1.81973276427303
"2153","1444456_at","9030425P06Rik","100504699","RIKEN cDNA 9030425P06 gene",1.28211856733384,6.0733185434927,5.01139710087707,4.48047836203321e-05,0.000919095461331745,1.80261264608162
"2471","1451139_at","Slc39a4","72027","solute carrier family 39 (zinc transporter), member 4",1.25758784184755,7.90481718798723,5.01408610382566,4.45065104747803e-05,0.000919095461331745,1.8092220203346
"2559","1452005_at","Dlat","235339","dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)",-0.962916489835943,7.17843588726098,-5.0136129316568,4.45588507468358e-05,0.000919095461331745,1.80805901330401
"1471","1434520_at","Sc5d","235293","sterol-C5-desaturase",-1.13348358094946,9.03022816066768,-4.99112821812209,4.71189105947148e-05,0.000956167916986843,1.75278633468656
"2712","1454159_a_at","Igfbp2","16008","insulin-like growth factor binding protein 2",0.962338358746486,11.7303896613462,4.99015068991099,4.72335142612935e-05,0.000956167916986843,1.7503830114498
"515","1420984_at","Pctp","18559","phosphatidylcholine transfer protein",-1.07565510193988,8.03221240086413,-4.98490202352548,4.78536811591539e-05,0.000961556373278819,1.73747833266775
"2161","1444790_at","Hsbp1l1","66255","heat shock factor binding protein 1-like 1",-1.95477054440953,4.71305279035409,-4.98262985800105,4.81246933652708e-05,0.000961556373278819,1.73189161727326
